5.7156 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'study_word': 'marble', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
5.7309 	EXP 	StudyText: autoDraw = False
5.7309 	EXP 	Studyslider: autoDraw = False
5.7309 	EXP 	StudyText: height = np.float64(0.05)
5.7309 	EXP 	StudyText: height = np.float64(0.05)
5.7309 	EXP 	StudyText: height = np.float64(0.05)
5.7309 	EXP 	StudyText: text = 'marble'
5.7309 	EXP 	Studyslider: markerPos = None
5.7309 	EXP 	Studyslider: markerPos = None
5.7309 	EXP 	StudyText: autoDraw = True
5.7309 	EXP 	Studyslider: autoDraw = True
6.2664 	DATA 	Mouse: Left button down, pos=(357,248)
6.2810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.2978 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.3143 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.3307 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.3477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.3642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.3810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.3977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.4143 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.4311 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.4474 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.4641 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.4810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.4894 	DATA 	Mouse:  Left button up, pos=(357,248)
6.4978 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
6.5145 	EXP 	Studyslider: markerPos = np.int64(1)
6.5158 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'study_word': 'pastry', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
6.5312 	EXP 	StudyText: autoDraw = False
6.5312 	EXP 	Studyslider: autoDraw = False
6.5312 	EXP 	StudyText: height = np.float64(0.05)
6.5312 	EXP 	StudyText: height = np.float64(0.05)
6.5312 	EXP 	StudyText: height = np.float64(0.05)
6.5312 	EXP 	StudyText: text = 'pastry'
6.5312 	EXP 	Studyslider: markerPos = None
6.5312 	EXP 	Studyslider: markerPos = None
6.5312 	EXP 	StudyText: autoDraw = True
6.5312 	EXP 	Studyslider: autoDraw = True
6.9723 	DATA 	Mouse: Left button down, pos=(357,248)
6.9978 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.0142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.0308 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.0475 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.0643 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.0811 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.0976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.1141 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.1315 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.1477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.1646 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.1810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.1906 	DATA 	Mouse:  Left button up, pos=(357,248)
7.1976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.2143 	EXP 	Studyslider: markerPos = np.int64(1)
