thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
167,0,167,[np.float64(-0.2866666666666667)],[np.float64(0.38166666666666665)],[1],[0],[0],[1.659143500000937],['target'],167,0,167,0,345.9415248000005,,10,345.9329190999997,345.9415248000005,345.9415248000005,0.02124069999990752,347.59328950000054,[np.float64(-0.2866666666666667)],[np.float64(0.38166666666666665)],[1],[0],[0],[1.659143500000937],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
168,0,168,[np.float64(0.011666666666666667)],[np.float64(0.12333333333333334)],[1],[0],[0],[2.0789461999993364],['target'],168,0,168,0,347.6232548000007,,10,347.61468349999996,347.6232548000007,347.6232548000007,0.02110549999997602,349.6946371000013,[np.float64(0.011666666666666667)],[np.float64(0.12333333333333334)],[1],[0],[0],[2.0789461999993364],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
169,0,169,[np.float64(0.3575)],[np.float64(0.2375)],[1],[0],[0],[1.6504318000006606],['target'],169,0,169,0,349.7135745000014,,5,349.7077012000009,349.7135745000014,349.7135745000014,0.012793699999747332,351.35871359999874,[np.float64(0.3575)],[np.float64(0.2375)],[1],[0],[0],[1.6504318000006606],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
170,0,170,[np.float64(-0.37583333333333335)],[np.float64(-0.056666666666666664)],[1],[0],[0],[2.0269073999988905],['target'],170,0,170,0,351.37768439999854,,5,351.3676520000008,351.37768439999854,351.37768439999854,0.008827500001643784,353.3956728000012,[np.float64(-0.37583333333333335)],[np.float64(-0.056666666666666664)],[1],[0],[0],[2.0269073999988905],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
171,0,171,[np.float64(0.45)],[np.float64(-0.4725)],[1],[0],[0],[2.058636199999455],['target'],171,0,171,0,353.425874200002,,5,353.4171874999993,353.425874200002,353.425874200002,0.021096099997521378,355.47667210000145,[np.float64(0.45)],[np.float64(-0.4725)],[1],[0],[0],[2.058636199999455],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
172,0,172,[np.float64(-0.195)],[np.float64(-0.17833333333333334)],[1],[0],[0],[2.025945399996999],['target'],172,0,172,0,355.51314990000174,,5,355.50150199999916,355.51314990000174,355.51314990000174,0.024617399998533074,357.52842969999983,[np.float64(-0.195)],[np.float64(-0.17833333333333334)],[1],[0],[0],[2.025945399996999],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
173,0,173,[np.float64(-0.4841666666666667)],[np.float64(-0.43083333333333335)],[1],[0],[0],[1.8579635999994935],['target'],173,0,173,0,357.5604955000017,,10,357.5501282000005,357.5604955000017,357.5604955000017,0.02148709999892162,359.4092294000002,[np.float64(-0.4841666666666667)],[np.float64(-0.43083333333333335)],[1],[0],[0],[1.8579635999994935],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
174,0,174,[np.float64(-0.455)],[np.float64(-0.30416666666666664)],[1],[0],[0],[1.8628429999989748],['target'],174,0,174,0,359.4382575999989,,10,359.4293848999987,359.4382575999989,359.4382575999989,0.019733900000574067,361.2934032000012,[np.float64(-0.455)],[np.float64(-0.30416666666666664)],[1],[0],[0],[1.8628429999989748],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
175,0,175,[np.float64(0.2866666666666667)],[np.float64(0.14)],[1],[0],[0],[1.9190902000009373],['target'],175,0,175,0,361.31142850000106,,5,361.3057050999996,361.31142850000106,361.31142850000106,0.012055700000928482,363.22594350000145,[np.float64(0.2866666666666667)],[np.float64(0.14)],[1],[0],[0],[1.9190902000009373],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
176,0,176,[np.float64(-0.1325)],[np.float64(-0.3258333333333333)],[1],[0],[0],[1.8034789000012097],['target'],176,0,176,0,363.2441976000009,,5,363.2384275000004,363.2441976000009,363.2441976000009,0.012267699999938486,365.04286539999885,[np.float64(-0.1325)],[np.float64(-0.3258333333333333)],[1],[0],[0],[1.8034789000012097],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
177,0,177,[np.float64(0.06)],[np.float64(0.11333333333333333)],[1],[0],[0],[2.3715604999997595],['target'],177,0,177,0,365.0623706000006,,5,365.056685800002,365.0623706000006,365.0623706000006,0.013481799996952759,367.42950810000184,[np.float64(0.06)],[np.float64(0.11333333333333333)],[1],[0],[0],[2.3715604999997595],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
178,0,178,[np.float64(0.22833333333333333)],[np.float64(-0.33166666666666667)],[1],[0],[0],[2.425584300002811],['target'],178,0,178,0,367.4856469000006,,10,367.4669289000012,367.4856469000006,367.4856469000006,0.03721719999884954,369.89363890000095,[np.float64(0.22833333333333333)],[np.float64(-0.33166666666666667)],[1],[0],[0],[2.425584300002811],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
179,0,179,[np.float64(-0.3233333333333333)],[np.float64(0.18083333333333335)],[1],[0],[0],[1.5668679999980668],['target'],179,0,179,0,369.93795709999904,,10,369.92531679999956,369.93795709999904,369.93795709999904,0.03136579999772948,371.49342819999947,[np.float64(-0.3233333333333333)],[np.float64(0.18083333333333335)],[1],[0],[0],[1.5668679999980668],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
180,0,180,[np.float64(0.4125)],[np.float64(0.305)],[1],[0],[0],[2.737320500000351],['target'],180,0,180,0,371.5350394999987,,10,371.522406600001,371.5350394999987,371.5350394999987,0.028710499998851446,374.26071520000187,[np.float64(0.4125)],[np.float64(0.305)],[1],[0],[0],[2.737320500000351],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
181,0,181,[np.float64(-0.17916666666666667)],[np.float64(0.31166666666666665)],[1],[0],[0],[1.969193200002337],['target'],181,0,181,0,374.2984933000007,,10,374.289470300002,374.2984933000007,374.2984933000007,0.028504599998996127,376.2599287000012,[np.float64(-0.17916666666666667)],[np.float64(0.31166666666666665)],[1],[0],[0],[1.969193200002337],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
182,0,182,[np.float64(0.0375)],[np.float64(0.14833333333333334)],[1],[0],[0],[1.4354756000029738],['target'],182,0,182,0,376.2777814000001,,5,376.27248419999887,376.2777814000001,376.2777814000001,0.012295399999857182,377.7089358000012,[np.float64(0.0375)],[np.float64(0.14833333333333334)],[1],[0],[0],[1.4354756000029738],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
183,0,183,[np.float64(-0.16666666666666666)],[np.float64(0.07)],[1],[0],[0],[1.5544532999992953],['target'],183,0,183,0,377.7260232000008,,5,377.7208129999999,377.7260232000008,377.7260232000008,0.011520700001710793,379.27621569999974,[np.float64(-0.16666666666666666)],[np.float64(0.07)],[1],[0],[0],[1.5544532999992953],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
184,0,184,[np.float64(0.16583333333333333)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.9273347000016656],['target'],184,0,184,0,379.3059404000014,,10,379.29651340000055,379.3059404000014,379.3059404000014,0.020097200002055615,381.22460710000087,[np.float64(0.16583333333333333)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.9273347000016656],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
185,0,185,[np.float64(0.17333333333333334)],[np.float64(0.32)],[1],[0],[0],[1.8463886000026832],['target'],185,0,185,0,381.2774234999997,,10,381.26107480000064,381.2774234999997,381.2774234999997,0.036300499999924796,383.10800519999975,[np.float64(0.17333333333333334)],[np.float64(0.32)],[1],[0],[0],[1.8463886000026832],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
186,0,186,[np.float64(0.13)],[np.float64(-0.4708333333333333)],[1],[0],[0],[1.7924098000003141],['target'],186,0,186,0,383.1230809000008,,5,383.11675449999893,383.1230809000008,383.1230809000008,0.0086399000028905,384.9101784000013,[np.float64(0.13)],[np.float64(-0.4708333333333333)],[1],[0],[0],[1.7924098000003141],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
187,0,187,[np.float64(-0.19583333333333333)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.8998743999982253],['target'],187,0,187,0,384.9298321999995,,5,384.9242359999989,384.9298321999995,384.9298321999995,0.01384429999961867,386.82522170000084,[np.float64(-0.19583333333333333)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.8998743999982253],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
188,0,188,[np.float64(0.4675)],[np.float64(0.4625)],[1],[0],[0],[1.7704952000021876],['target'],188,0,188,0,386.8430010000011,,5,386.8370246000013,386.8430010000011,386.8430010000011,0.011602500002481975,388.60807790000035,[np.float64(0.4675)],[np.float64(0.4625)],[1],[0],[0],[1.7704952000021876],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
189,0,189,[np.float64(0.4225)],[np.float64(0.17416666666666666)],[1],[0],[0],[2.5630357999980333],['target'],189,0,189,0,388.6379134000017,,10,388.6274279999998,388.6379134000017,388.6379134000017,0.01920139999856474,391.19094659999973,[np.float64(0.4225)],[np.float64(0.17416666666666666)],[1],[0],[0],[2.5630357999980333],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
190,0,190,[np.float64(-0.04416666666666667)],[np.float64(-0.0775)],[1],[0],[0],[1.8735487000012654],['target'],190,0,190,0,391.2106786000004,,5,391.20466880000095,391.2106786000004,391.2106786000004,0.01356139999916195,393.0793683000011,[np.float64(-0.04416666666666667)],[np.float64(-0.0775)],[1],[0],[0],[1.8735487000012654],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
191,0,191,[np.float64(0.4891666666666667)],[np.float64(-0.07166666666666667)],[1],[0],[0],[1.8329013000002305],['target'],191,0,191,0,393.0972167,,5,393.0917866000018,393.0972167,393.0972167,0.012057200001436286,394.926324,[np.float64(0.4891666666666667)],[np.float64(-0.07166666666666667)],[1],[0],[0],[1.8329013000002305],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
192,0,192,[np.float64(-0.12916666666666668)],[np.float64(-0.45916666666666667)],[1],[0],[0],[2.725895599996875],['target'],192,0,192,0,394.95661720000135,,10,394.9485803999996,394.95661720000135,394.95661720000135,0.02182389999870793,397.6755407000019,[np.float64(-0.12916666666666668)],[np.float64(-0.45916666666666667)],[1],[0],[0],[2.725895599996875],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
193,0,193,[np.float64(-0.37416666666666665)],[np.float64(0.36833333333333335)],[1],[0],[0],[2.0685455999991973],['target'],193,0,193,0,397.69446170000083,,5,397.6893995999999,397.69446170000083,397.69446170000083,0.01356580000356189,399.75882320000164,[np.float64(-0.37416666666666665)],[np.float64(0.36833333333333335)],[1],[0],[0],[2.0685455999991973],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
194,0,194,[np.float64(0.3641666666666667)],[np.float64(-0.2658333333333333)],[1],[0],[0],[2.0805263000002014],['target'],194,0,194,0,399.78520260000005,,10,399.77664509999886,399.78520260000005,399.78520260000005,0.017695699996693293,401.85777959999905,[np.float64(0.3641666666666667)],[np.float64(-0.2658333333333333)],[1],[0],[0],[2.0805263000002014],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
195,0,195,[np.float64(0.44583333333333336)],[np.float64(-0.2475)],[1],[0],[0],[1.2728165999978955],['target'],195,0,195,0,401.87604160000046,,5,401.86946380000154,401.87604160000046,401.87604160000046,0.011427800000092248,403.1434698000012,[np.float64(0.44583333333333336)],[np.float64(-0.2475)],[1],[0],[0],[1.2728165999978955],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
196,0,196,[np.float64(-0.4816666666666667)],[np.float64(0.2608333333333333)],[1],[0],[0],[1.852911400001176],['target'],196,0,196,0,403.16007009999885,,5,403.15502449999985,403.16007009999885,403.16007009999885,0.01135249999788357,405.00912289999906,[np.float64(-0.4816666666666667)],[np.float64(0.2608333333333333)],[1],[0],[0],[1.852911400001176],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
197,0,197,[np.float64(-0.14333333333333334)],[np.float64(0.39166666666666666)],[1],[0],[0],[1.648592000001372],['target'],197,0,197,0,405.0348066000006,,5,405.02656879999995,405.0348066000006,405.0348066000006,0.01724119999926188,406.67620579999857,[np.float64(-0.14333333333333334)],[np.float64(0.39166666666666666)],[1],[0],[0],[1.648592000001372],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
198,0,198,[np.float64(0.4058333333333333)],[np.float64(-0.3933333333333333)],[1],[0],[0],[1.9325304000012693],['target'],198,0,198,0,406.7003650000006,,5,406.69169690000126,406.7003650000006,406.7003650000006,0.015297900001314702,408.6251526999986,[np.float64(0.4058333333333333)],[np.float64(-0.3933333333333333)],[1],[0],[0],[1.9325304000012693],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
199,0,199,[np.float64(-0.10083333333333333)],[np.float64(-0.06583333333333333)],[1],[0],[0],[1.5953688000008697],['target'],199,0,199,0,408.65418059999865,,10,408.64542710000023,408.65418059999865,408.65418059999865,0.01991249999991851,410.24135860000024,[np.float64(-0.10083333333333333)],[np.float64(-0.06583333333333333)],[1],[0],[0],[1.5953688000008697],['target'],p4,001,2025-09-30_21h23.54.665,04102024_3.0_Visual Search Task,,2025.1.1,59.923082731736564,2025-09-30 21h24.02.403465 +0530,
