pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.5516420000058133,None,2,2,10,2,,,,,26.784288700000616,,26.770392799997353,26.784288700000616,27.783903200004715,27.783903200004715,27.783903200004715,27.783903200004715,27.783903200004715,28.78438310000638,28.78438310000638,29.354503199996543,c,1,0.5516420000058133,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,11,3,2,z,1,0.33760360001178924,None,2,3,11,3,,,,,29.367721500006155,,29.35500470000261,29.367721500006155,30.3673126000067,30.3673126000067,30.3673126000067,30.3673126000067,30.3673126000067,31.367789800002356,31.367789800002356,31.72058160000597,z,1,0.33760360001178924,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,12,0,3,x,1,0.38549179999972694,None,3,0,12,0,,,,,31.73445669999637,,31.721203299995977,31.73445669999637,32.734355399996275,32.734355399996275,32.734355399996275,32.734355399996275,32.734355399996275,33.733791399994516,33.733791399994516,34.13636610000685,x,1,0.38549179999972694,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,13,1,3,v,1,0.4424474000115879,None,3,1,13,1,,,,,34.150714999996126,,34.13686410000082,34.150714999996126,35.15117420000024,35.15117420000024,35.15117420000024,35.15117420000024,35.15117420000024,36.15134880000551,36.15134880000551,36.60358900000574,v,1,0.4424474000115879,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,14,2,3,c,1,0.518636199994944,None,3,2,14,2,,,,,36.61768470000243,,36.60409969999455,36.61768470000243,37.61771370000497,37.61771370000497,37.61771370000497,37.61771370000497,37.61771370000497,38.617538300008164,38.617538300008164,39.15342509999755,c,1,0.518636199994944,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,15,3,3,z,1,0.3529594999999972,None,3,3,15,3,,,,,39.167731199995615,,39.15394849999575,39.167731199995615,40.167396899996675,40.167396899996675,40.167396899996675,40.167396899996675,40.167396899996675,41.16794369999843,41.16794369999843,41.537151900003664,z,1,0.3529594999999972,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,16,0,4,x,1,0.4746412000095006,None,4,0,16,0,,,,,41.55096219999541,,41.53772110000136,41.55096219999541,42.55071389999648,42.55071389999648,42.55071389999648,42.55071389999648,42.55071389999648,43.55098500000895,43.55098500000895,44.03690030000871,x,1,0.4746412000095006,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,17,1,4,v,1,0.4522614000015892,None,4,1,17,1,,,,,44.051083199999994,,44.037432099998114,44.051083199999994,45.05090339999879,45.05090339999879,45.05090339999879,45.05090339999879,45.05090339999879,46.05079229999683,46.05079229999683,46.520883699995466,v,1,0.4522614000015892,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,18,2,4,c,1,0.5093912000011187,None,4,2,18,2,,,,,46.53406760000507,,46.52140040000086,46.53406760000507,47.53369080000266,47.53369080000266,47.53369080000266,47.53369080000266,47.53369080000266,48.53409840000677,48.53409840000677,49.05387299999711,c,1,0.5093912000011187,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,19,3,4,z,1,0.3298106000002008,None,4,3,19,3,,,,,49.067340499997954,,49.05437260000326,49.067340499997954,50.06746109999949,50.06746109999949,50.06746109999949,50.06746109999949,50.06746109999949,51.06767940000282,51.06767940000282,51.40267209999729,z,1,0.3298106000002008,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,20,0,5,x,1,0.4218455999944126,None,5,0,20,0,,,,,51.41721549999784,,51.403139400004875,51.41721549999784,52.41753740000422,52.41753740000422,52.41753740000422,52.41753740000422,52.41753740000422,53.41748309999821,53.41748309999821,53.8533538000047,x,1,0.4218455999944126,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,21,1,5,v,1,0.423047599993879,None,5,1,21,1,,,,,53.867367900005775,,53.8538075999968,53.867367900005775,54.86735790000239,54.86735790000239,54.86735790000239,54.86735790000239,54.86735790000239,55.86704070000269,55.86704070000269,56.30384370000684,v,1,0.423047599993879,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,22,2,5,c,1,0.47458819999883417,None,5,2,22,2,,,,,56.31712140000309,,56.30434899999818,56.31712140000309,57.31739569999627,57.31739569999627,57.31739569999627,57.31739569999627,57.31739569999627,58.31739379999635,58.31739379999635,58.80392190000566,c,1,0.47458819999883417,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,23,3,5,x,0,0.3500045999971917,None,5,3,23,3,,,,,58.817487299995264,,58.804438000006485,58.817487299995264,59.817599200003315,59.817599200003315,59.817599200003315,59.817599200003315,59.817599200003315,60.81711620000715,60.81711620000715,61.170046700004605,x,0,0.3500045999971917,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,24,0,6,x,1,0.4332670000003418,None,6,0,24,0,,,,,61.183772000003955,,61.17055799999798,61.183772000003955,62.18376929999795,62.18376929999795,62.18376929999795,62.18376929999795,62.18376929999795,63.18381859999499,63.18381859999499,63.62016370000492,x,1,0.4332670000003418,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,25,1,6,v,1,0.5072217999986606,None,6,1,25,1,,,,,63.633861700000125,,63.62063469999703,63.633861700000125,64.63364699999511,64.63364699999511,64.63364699999511,64.63364699999511,64.63364699999511,65.63367749999452,65.63367749999452,66.1562328,v,1,0.5072217999986606,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,26,2,6,c,1,0.5181000999873504,None,6,2,26,2,,,,,66.1670271000039,,66.1568130999949,66.1670271000039,67.1667191000015,67.1667191000015,67.1667191000015,67.1667191000015,67.1667191000015,68.16717109999445,68.16717109999445,68.7031541000033,c,1,0.5181000999873504,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,27,3,6,z,1,0.3577298000018345,None,6,3,27,3,,,,,68.71730600000592,,68.70366220000142,68.71730600000592,69.71705279999878,69.71705279999878,69.71705279999878,69.71705279999878,69.71705279999878,70.71673070000543,70.71673070000543,71.08646330000192,z,1,0.3577298000018345,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,28,0,7,x,1,0.5172810000076424,None,7,0,28,0,,,,,71.10054139999556,,71.08701260000817,71.10054139999556,72.10036670000409,72.10036670000409,72.10036670000409,72.10036670000409,72.10036670000409,73.10056419999455,73.10056419999455,73.6205340000015,x,1,0.5172810000076424,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,29,1,7,v,1,0.5983403000136605,None,7,1,29,1,,,,,73.63349170000583,,73.62099650000164,73.63349170000583,74.63357790000737,74.63357790000737,74.63357790000737,74.63357790000737,74.63357790000737,75.6338179000013,75.6338179000013,76.23601200000849,v,1,0.5983403000136605,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,30,2,7,c,1,0.5090372999984538,None,7,2,30,2,,,,,76.25054209999507,,76.23644670000067,76.25054209999507,77.25041090000013,77.25041090000013,77.25041090000013,77.25041090000013,77.25041090000013,78.25064690000727,78.25064690000727,78.77078910000273,c,1,0.5090372999984538,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,31,3,7,z,1,0.3113529000111157,None,7,3,31,3,,,,,78.78360809999867,,78.77152170000772,78.78360809999867,79.7835383000056,79.7835383000056,79.7835383000056,79.7835383000056,79.7835383000056,80.78376130000106,80.78376130000106,81.10334169999987,z,1,0.3113529000111157,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,32,0,8,x,1,0.5042831999890041,None,8,0,32,0,,,,,81.11714620000566,,81.10388379999495,81.11714620000566,82.11719970000559,82.11719970000559,82.11719970000559,82.11719970000559,82.11719970000559,83.1169624000031,83.1169624000031,83.63680770000792,x,1,0.5042831999890041,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,33,1,8,v,1,0.4645598000061,None,8,1,33,1,,,,,83.65043160000641,,83.63732599999639,83.65043160000641,84.6505227000016,84.6505227000016,84.6505227000016,84.6505227000016,84.6505227000016,85.65051490000042,85.65051490000042,86.11970100000326,v,1,0.4645598000061,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,34,2,8,c,1,0.4870507000014186,None,8,2,34,2,,,,,86.13368020000053,,86.12026650000189,86.13368020000053,87.13360270000703,87.13360270000703,87.13360270000703,87.13360270000703,87.13360270000703,88.1335359000077,88.1335359000077,88.6367437000008,c,1,0.4870507000014186,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,35,3,8,z,1,0.37360950000584126,None,8,3,35,3,,,,,88.65012639999622,,88.63741310000478,88.65012639999622,89.64979860000312,89.64979860000312,89.64979860000312,89.64979860000312,89.64979860000312,90.65040030000091,90.65040030000091,91.03654729999835,z,1,0.37360950000584126,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,36,0,9,x,1,0.5193908999935957,None,9,0,36,0,,,,,91.05045609999797,,91.03717920000781,91.05045609999797,92.0504762000055,92.0504762000055,92.0504762000055,92.0504762000055,92.0504762000055,93.05052649999561,93.05052649999561,93.58641340000031,x,1,0.5193908999935957,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,37,1,9,v,1,0.5153454000101192,None,9,1,37,1,,,,,93.60037509999529,,93.58700120000867,93.60037509999529,94.60045610000088,94.60045610000088,94.60045610000088,94.60045610000088,94.60045610000088,95.60034980000637,95.60034980000637,96.1201635000034,v,1,0.5153454000101192,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,38,2,9,c,1,0.5254705999977887,None,9,2,38,2,,,,,96.1334174000076,,96.12068720000389,96.1334174000076,97.13338929999736,97.13338929999736,97.13338929999736,97.13338929999736,97.13338929999736,98.13348190000397,98.13348190000397,98.66972560000431,c,1,0.5254705999977887,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,39,3,9,z,1,0.366966899993713,None,9,3,39,3,,,,,98.68339590000687,,98.67020150000462,98.68339590000687,99.68309400000726,99.68309400000726,99.68309400000726,99.68309400000726,99.68309400000726,100.683180299995,100.683180299995,101.05497430000105,z,1,0.366966899993713,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,40,0,10,x,1,0.48379949999798555,None,10,0,40,0,,,,,101.06686880000052,,101.05551200000627,101.06686880000052,102.06702349999978,102.06702349999978,102.06702349999978,102.06702349999978,102.06702349999978,103.0663923999964,103.0663923999964,103.55350760000874,x,1,0.48379949999798555,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,41,1,10,v,1,0.5374205999978585,None,10,1,41,1,,,,,103.566659300006,,103.55397660000017,103.566659300006,104.566651000001,104.566651000001,104.566651000001,104.566651000001,104.566651000001,105.5665169999993,105.5665169999993,106.1191145000048,v,1,0.5374205999978585,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,42,2,10,c,1,0.46941430000879336,None,10,2,42,2,,,,,106.1333450999955,,106.11964810000791,106.1333450999955,107.13304990000324,107.13304990000324,107.13304990000324,107.13304990000324,107.13304990000324,108.13319190000766,108.13319190000766,108.61928590000025,c,1,0.46941430000879336,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,43,3,10,z,1,0.3359506999986479,None,10,3,43,3,,,,,108.6332834000059,,108.61976420000428,108.6332834000059,109.63320779999776,109.63320779999776,109.63320779999776,109.63320779999776,109.63320779999776,110.63321889999497,110.63321889999497,110.98601720000443,z,1,0.3359506999986479,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,44,0,11,x,1,0.5633554999949411,None,11,0,44,0,,,,,111.000111500005,,110.9866042000067,111.000111500005,111.9999444999994,111.9999444999994,111.9999444999994,111.9999444999994,111.9999444999994,112.99995480000507,112.99995480000507,113.56923940000706,x,1,0.5633554999949411,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,45,1,11,v,1,0.37825739999243524,None,11,1,45,1,,,,,113.58324839999841,,113.56971280000289,113.58324839999841,114.58331859999453,114.58331859999453,114.58331859999453,114.58331859999453,114.58331859999453,115.58316510000441,115.58316510000441,115.96861520000675,v,1,0.37825739999243524,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,46,2,11,c,1,0.46322130000044126,None,11,2,46,2,,,,,115.9832449999958,,115.96906800000579,115.9832449999958,116.98315010000078,116.98315010000078,116.98315010000078,116.98315010000078,116.98315010000078,117.98301120000542,117.98301120000542,118.45298050000565,c,1,0.46322130000044126,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,47,3,11,z,1,0.402974800002994,None,11,3,47,3,,,,,118.4663564000075,,118.45351320000191,118.4663564000075,119.46664300000702,119.46664300000702,119.46664300000702,119.46664300000702,119.46664300000702,120.46672320000653,120.46672320000653,120.88618830000632,z,1,0.402974800002994,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,48,0,12,x,1,0.5576553999999305,None,12,0,48,0,,,,,120.89992260000145,,120.88681379999616,120.89992260000145,121.89925770000264,121.89925770000264,121.89925770000264,121.89925770000264,121.89925770000264,122.89978409999458,122.89978409999458,123.46873570000753,x,1,0.5576553999999305,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,49,1,12,v,1,0.5320773999992525,None,12,1,49,1,,,,,123.48303200000373,,123.46918450000521,123.48303200000373,124.48278560000472,124.48278560000472,124.48278560000472,124.48278560000472,124.48278560000472,125.4830643000023,125.4830643000023,126.01888529999997,v,1,0.5320773999992525,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,50,2,12,c,1,0.47326800000155345,None,12,2,50,2,,,,,126.03300330000638,,126.0194130000018,126.03300330000638,127.0324735000031,127.0324735000031,127.0324735000031,127.0324735000031,127.0324735000031,128.03298180000274,128.03298180000274,128.51917569999932,c,1,0.47326800000155345,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,51,3,12,z,1,0.4383852000028128,None,12,3,51,3,,,,,128.53308839999954,,128.5197318999999,128.53308839999954,129.533093799997,129.533093799997,129.533093799997,129.533093799997,129.533093799997,130.53310410000267,130.53310410000267,130.98616919999768,z,1,0.4383852000028128,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,52,0,13,x,1,0.5331112999992911,None,13,0,52,0,,,,,130.99981229999685,,130.9867205000046,130.99981229999685,131.99979699999676,131.99979699999676,131.99979699999676,131.99979699999676,131.99979699999676,132.99941340000078,132.99941340000078,133.53632830000424,x,1,0.5331112999992911,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,53,1,13,v,1,0.39999239999451675,None,13,1,53,1,,,,,133.5494902000064,,133.53678330000548,133.5494902000064,134.54934240000148,134.54934240000148,134.54934240000148,134.54934240000148,134.54934240000148,135.54926440000418,135.54926440000418,135.95207509999454,v,1,0.39999239999451675,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,54,2,13,c,1,0.4675673000019742,None,13,2,54,2,,,,,135.96635279999464,,135.95251210000424,135.96635279999464,136.9661813999992,136.9661813999992,136.9661813999992,136.9661813999992,136.9661813999992,137.96650019999652,137.96650019999652,138.43696269999782,c,1,0.4675673000019742,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,55,3,13,z,1,0.3219841000100132,None,13,3,55,3,,,,,138.4492409000086,,138.4374353000021,138.4492409000086,139.44868250000582,139.44868250000582,139.44868250000582,139.44868250000582,139.44868250000582,140.4489246000012,140.4489246000012,140.78357040000265,z,1,0.3219841000100132,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-50,x,56,0,14,x,1,0.4592311000014888,None,14,0,56,0,,,,,140.79875640000682,,140.78398120000202,140.79875640000682,141.7992285000073,141.7992285000073,141.7992285000073,141.7992285000073,141.7992285000073,142.79940210000495,142.79940210000495,143.2683801999956,x,1,0.4592311000014888,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
150,v,57,1,14,v,1,0.44189909999840893,None,14,1,57,1,,,,,143.28254050000396,,143.26888289999624,143.28254050000396,144.28258240000287,144.28258240000287,144.28258240000287,144.28258240000287,144.28258240000287,145.28260710000177,145.28260710000177,145.7343516999972,v,1,0.44189909999840893,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
50,c,58,2,14,c,1,0.45055569999385625,None,14,2,58,2,,,,,145.74940129999595,,145.73474090000673,145.74940129999595,146.74924910000118,146.74924910000118,146.74924910000118,146.74924910000118,146.74924910000118,147.7492407999962,147.7492407999962,148.20210690000386,c,1,0.45055569999385625,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
-150,z,59,3,14,z,1,0.44405859999824315,None,14,3,59,3,,,,,148.21584960000473,,148.20248459999857,148.21584960000473,149.2157234000042,149.2157234000042,149.2157234000042,149.2157234000042,149.2157234000042,150.2156127000053,150.2156127000053,150.6682879,z,1,0.44405859999824315,None,,,,,participant1,001,2025-10-04_21h35.37.853,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.219959423152886,2025-10-04 21h35.50.971619 +0530,
