thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
111,0,111,[np.float64(-0.18583333333333332)],[np.float64(0.1775)],[1],[0],[0],[1.5023543999996036],['target'],111,0,111,0,239.67883530000108,,5,239.67342279999866,239.67883530000108,239.67883530000108,0.012422200001310557,241.176754600001,[np.float64(-0.18583333333333332)],[np.float64(0.1775)],[1],[0],[0],[1.5023543999996036],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
112,0,112,[np.float64(0.006666666666666667)],[np.float64(0.5)],[1],[0],[0],[3.3709043999988353],['target'],112,0,112,0,241.19527219999873,,5,241.18971379999857,241.19527219999873,241.19527219999873,0.012756100000842707,244.5614717999997,[np.float64(0.006666666666666667)],[np.float64(0.5)],[1],[0],[0],[3.3709043999988353],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
113,0,113,[np.float64(-0.3283333333333333)],[np.float64(0.3491666666666667)],[1],[0],[0],[1.897190199997567],['target'],113,0,113,0,244.60892650000096,,10,244.5958165000011,244.60892650000096,244.60892650000096,0.034055799998895964,246.49389620000147,[np.float64(-0.3283333333333333)],[np.float64(0.3491666666666667)],[1],[0],[0],[1.897190199997567],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
114,0,114,[np.float64(-0.18833333333333332)],[np.float64(-0.3925)],[1],[0],[0],[2.748754399999598],['target'],114,0,114,0,246.5191268999988,,5,246.5099381,246.5191268999988,246.5191268999988,0.015845699999772478,249.2590569999993,[np.float64(-0.18833333333333332)],[np.float64(-0.3925)],[1],[0],[0],[2.748754399999598],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
115,0,115,[np.float64(-0.39916666666666667)],[np.float64(-0.43666666666666665)],[1],[0],[0],[3.1653880000012578],['target'],115,0,115,0,249.28587490000064,,10,249.27735640000174,249.28587490000064,249.28587490000064,0.0182091999995464,252.44403619999866,[np.float64(-0.39916666666666667)],[np.float64(-0.43666666666666665)],[1],[0],[0],[3.1653880000012578],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
116,0,116,[np.float64(0.0125)],[np.float64(0.255)],[1],[0],[0],[1.878805000000284],['target'],116,0,116,0,252.47366429999965,,10,252.46467330000087,252.47366429999965,252.47366429999965,0.02036750000115717,254.3445247999989,[np.float64(0.0125)],[np.float64(0.255)],[1],[0],[0],[1.878805000000284],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
117,0,117,[np.float64(0.13166666666666665)],[np.float64(-0.12)],[1],[0],[0],[1.7030144999989716],['target'],117,0,117,0,254.38845690000016,,10,254.37427659999958,254.38845690000016,254.38845690000016,0.02953010000055656,256.0785192000003,[np.float64(0.13166666666666665)],[np.float64(-0.12)],[1],[0],[0],[1.7030144999989716],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
118,0,118,[np.float64(-0.24583333333333332)],[np.float64(-0.09083333333333334)],[1],[0],[0],[1.9645447000002605],['target'],118,0,118,0,256.1259515999991,,10,256.11197449999963,256.1259515999991,256.1259515999991,0.03301229999851785,258.07759780000197,[np.float64(-0.24583333333333332)],[np.float64(-0.09083333333333334)],[1],[0],[0],[1.9645447000002605],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
119,0,119,[np.float64(-0.36333333333333334)],[np.float64(0.4766666666666667)],[1],[0],[0],[2.8058845000014117],['target'],119,0,119,0,258.11276200000066,,10,258.10392050000155,258.11276200000066,258.11276200000066,0.0259105000004638,260.91094610000073,[np.float64(-0.36333333333333334)],[np.float64(0.4766666666666667)],[1],[0],[0],[2.8058845000014117],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
120,0,120,[np.float64(0.16916666666666666)],[np.float64(-0.39166666666666666)],[1],[0],[0],[3.017399700001988],['target'],120,0,120,0,260.92980140000145,,5,260.9242425000011,260.92980140000145,260.92980140000145,0.013001399998756824,263.9429424000009,[np.float64(0.16916666666666666)],[np.float64(-0.39166666666666666)],[1],[0],[0],[3.017399700001988],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
121,0,121,[np.float64(0.47333333333333333)],[np.float64(0.4725)],[1],[0],[0],[1.7360193999993498],['target'],121,0,121,0,263.96223259999897,,5,263.95674340000187,263.96223259999897,263.96223259999897,0.013510799999494338,265.6936405999986,[np.float64(0.47333333333333333)],[np.float64(0.4725)],[1],[0],[0],[1.7360193999993498],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
122,0,122,[np.float64(-0.14833333333333334)],[np.float64(0.04583333333333333)],[1],[0],[0],[2.1772013000008883],['target'],122,0,122,0,265.7233292000019,,10,265.7151483000016,265.7233292000019,265.7233292000019,0.021328899998479756,267.89361270000154,[np.float64(-0.14833333333333334)],[np.float64(0.04583333333333333)],[1],[0],[0],[2.1772013000008883],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
123,0,123,[np.float64(-0.06583333333333333)],[np.float64(0.4)],[1],[0],[0],[1.5169463000020187],['target'],123,0,123,0,267.91501570000037,,5,267.90991360000044,267.91501570000037,267.91501570000037,0.015971799999533687,269.4278238000006,[np.float64(-0.06583333333333333)],[np.float64(0.4)],[1],[0],[0],[1.5169463000020187],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
124,0,124,[np.float64(-0.44)],[np.float64(0.22416666666666665)],[1],[0],[0],[1.7592263000005914],['target'],124,0,124,0,269.4610371999988,,5,269.4506695000018,269.4610371999988,269.4610371999988,0.022627700000157347,271.21108300000196,[np.float64(-0.44)],[np.float64(0.22416666666666665)],[1],[0],[0],[1.7592263000005914],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
125,0,125,[np.float64(0.47583333333333333)],[np.float64(0.24)],[1],[0],[0],[2.0037191000010353],['target'],125,0,125,0,271.229049900001,,5,271.2227058999997,271.229049900001,271.229049900001,0.011380700001609512,273.22720130000016,[np.float64(0.47583333333333333)],[np.float64(0.24)],[1],[0],[0],[2.0037191000010353],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
126,0,126,[np.float64(-0.11833333333333333)],[np.float64(0.1)],[1],[0],[0],[1.8531345000010333],['target'],126,0,126,0,273.2449360999999,,5,273.2396899000014,273.2449360999999,273.2449360999999,0.01222790000247187,275.0944597000016,[np.float64(-0.11833333333333333)],[np.float64(0.1)],[1],[0],[0],[1.8531345000010333],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
127,0,127,[np.float64(-0.15583333333333332)],[np.float64(-0.26666666666666666)],[1],[0],[0],[1.628801899998507],['target'],127,0,127,0,275.1222573999985,,5,275.11389000000054,275.1222573999985,275.1222573999985,0.019158699997205986,276.74391839999953,[np.float64(-0.15583333333333332)],[np.float64(-0.26666666666666666)],[1],[0],[0],[1.628801899998507],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
128,0,128,[np.float64(0.13083333333333333)],[np.float64(0.3283333333333333)],[1],[0],[0],[1.9320451999992656],['target'],128,0,128,0,276.7931701000016,,10,276.77750450000167,276.7931701000016,276.7931701000016,0.033358500000758795,278.7108374999989,[np.float64(0.13083333333333333)],[np.float64(0.3283333333333333)],[1],[0],[0],[1.9320451999992656],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
129,0,129,[np.float64(-0.04416666666666667)],[np.float64(-0.050833333333333335)],[1],[0],[0],[1.8334557999987737],['target'],129,0,129,0,278.730019300001,,5,278.72441759999856,278.730019300001,278.730019300001,0.013325500000064494,280.55834980000145,[np.float64(-0.04416666666666667)],[np.float64(-0.050833333333333335)],[1],[0],[0],[1.8334557999987737],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
130,0,130,[np.float64(-0.045)],[np.float64(-0.0975)],[1],[0],[0],[1.6904375000012806],['target'],130,0,130,0,280.5754190000007,,5,280.5681122999995,280.5754190000007,280.5754190000007,0.009629100000893231,282.2598441000009,[np.float64(-0.045)],[np.float64(-0.0975)],[1],[0],[0],[1.6904375000012806],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
131,0,131,[np.float64(-0.45166666666666666)],[np.float64(-0.028333333333333332)],[1],[0],[0],[2.360746800000925],['target'],131,0,131,0,282.29139940000096,,10,282.28152780000164,282.29139940000096,282.29139940000096,0.02147490000061225,284.64323050000166,[np.float64(-0.45166666666666666)],[np.float64(-0.028333333333333332)],[1],[0],[0],[2.360746800000925],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
132,0,132,[np.float64(0.4875)],[np.float64(-0.23416666666666666)],[1],[0],[0],[2.5794795000001614],['target'],132,0,132,0,284.6724638000014,,10,284.66375360000166,284.6724638000014,284.6724638000014,0.020278399999369867,287.2442149999988,[np.float64(0.4875)],[np.float64(-0.23416666666666666)],[1],[0],[0],[2.5794795000001614],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
133,0,133,[np.float64(-0.0375)],[np.float64(0.19)],[1],[0],[0],[1.9626223999985086],['target'],133,0,133,0,287.27506039999935,,10,287.2664823999985,287.27506039999935,287.27506039999935,0.022008100000675768,289.22997770000075,[np.float64(-0.0375)],[np.float64(0.19)],[1],[0],[0],[1.9626223999985086],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
134,0,134,[np.float64(0.004166666666666667)],[np.float64(0.12166666666666667)],[1],[0],[0],[1.3986737000013818],['target'],134,0,134,0,289.2501071000006,,5,289.24449390000154,289.2501071000006,289.2501071000006,0.014288100002886495,290.64410789999965,[np.float64(0.004166666666666667)],[np.float64(0.12166666666666667)],[1],[0],[0],[1.3986737000013818],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
135,0,135,[np.float64(0.1275)],[np.float64(0.0625)],[1],[0],[0],[1.7087726000027033],['target'],135,0,135,0,290.6746066000014,,10,290.6663550000012,290.6746066000014,290.6746066000014,0.022021000000677304,292.37592740000036,[np.float64(0.1275)],[np.float64(0.0625)],[1],[0],[0],[1.7087726000027033],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
136,0,136,[np.float64(-0.0325)],[np.float64(-0.20166666666666666)],[1],[0],[0],[2.1066140000002633],['target'],136,0,136,0,292.3921928999989,,5,292.3861074999986,292.3921928999989,292.3921928999989,0.009993800002121134,294.4938656000013,[np.float64(-0.0325)],[np.float64(-0.20166666666666666)],[1],[0],[0],[2.1066140000002633],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
137,0,137,[np.float64(-0.4275)],[np.float64(0.2675)],[1],[0],[0],[2.0334038000000874],['target'],137,0,137,0,294.54641020000054,,10,294.5269198999995,294.54641020000054,294.54641020000054,0.032838200000696816,296.5614409000009,[np.float64(-0.4275)],[np.float64(0.2675)],[1],[0],[0],[2.0334038000000874],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
138,0,138,[np.float64(0.435)],[np.float64(0.08166666666666667)],[1],[0],[0],[2.702470000000176],['target'],138,0,138,0,296.60773170000175,,10,296.59382259999984,296.60773170000175,296.60773170000175,0.03211089999967953,299.2967190999989,[np.float64(0.435)],[np.float64(0.08166666666666667)],[1],[0],[0],[2.702470000000176],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
139,0,139,[np.float64(0.24333333333333335)],[np.float64(0.4841666666666667)],[1],[0],[0],[3.406715400000394],['target'],139,0,139,0,299.32739260000017,,10,299.3180772000014,299.32739260000017,299.32739260000017,0.02120680000007269,302.72600109999985,[np.float64(0.24333333333333335)],[np.float64(0.4841666666666667)],[1],[0],[0],[3.406715400000394],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
140,0,140,[np.float64(0.08333333333333333)],[np.float64(-0.32166666666666666)],[1],[0],[0],[2.111504699998477],['target'],140,0,140,0,302.7588245000006,,10,302.7481755000008,302.7588245000006,302.7588245000006,0.021909099999902537,304.86077920000025,[np.float64(0.08333333333333333)],[np.float64(-0.32166666666666666)],[1],[0],[0],[2.111504699998477],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
141,0,141,[np.float64(0.4583333333333333)],[np.float64(-0.4716666666666667)],[1],[0],[0],[1.9832798000024923],['target'],141,0,141,0,304.88561969999864,,5,304.8766374000006,304.88561969999864,304.88561969999864,0.01563430000169319,306.8612514999986,[np.float64(0.4583333333333333)],[np.float64(-0.4716666666666667)],[1],[0],[0],[1.9832798000024923],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
142,0,142,[np.float64(-0.08583333333333333)],[np.float64(-0.1975)],[1],[0],[0],[1.7654232999993837],['target'],142,0,142,0,306.90633940000043,,10,306.8922574999997,306.90633940000043,306.90633940000043,0.0307587000024796,308.65868820000105,[np.float64(-0.08583333333333333)],[np.float64(-0.1975)],[1],[0],[0],[1.7654232999993837],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
143,0,143,[np.float64(-0.3258333333333333)],[np.float64(0.2875)],[1],[0],[0],[2.5876046999983373],['target'],143,0,143,0,308.67744719999973,,5,308.6710361000005,308.67744719999973,308.67744719999973,0.012095400001271628,311.25920190000033,[np.float64(-0.3258333333333333)],[np.float64(0.2875)],[1],[0],[0],[2.5876046999983373],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
144,0,144,[np.float64(-0.10416666666666667)],[np.float64(0.034166666666666665)],[1],[0],[0],[1.6902627000017674],['target'],144,0,144,0,311.27580820000003,,5,311.2692406999995,311.27580820000003,311.27580820000003,0.009900600001856219,312.96050939999986,[np.float64(-0.10416666666666667)],[np.float64(0.034166666666666665)],[1],[0],[0],[1.6902627000017674],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
145,0,145,[np.float64(-0.24666666666666667)],[np.float64(0.30416666666666664)],[1],[0],[0],[1.7836587999991025],['target'],145,0,145,0,312.98404799999844,,5,312.97571660000176,312.98404799999844,312.98404799999844,0.015018599999166327,314.76035480000064,[np.float64(-0.24666666666666667)],[np.float64(0.30416666666666664)],[1],[0],[0],[1.7836587999991025],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
146,0,146,[np.float64(-0.0925)],[np.float64(-0.25083333333333335)],[1],[0],[0],[1.6970280000023195],['target'],146,0,146,0,314.7866992999989,,5,314.7781673999998,314.7866992999989,314.7866992999989,0.01757989999896381,316.47666480000044,[np.float64(-0.0925)],[np.float64(-0.25083333333333335)],[1],[0],[0],[1.6970280000023195],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
147,0,147,[np.float64(0.3591666666666667)],[np.float64(-0.195)],[1],[0],[0],[2.026900699998805],['target'],147,0,147,0,316.5113824,,10,316.5025487999992,316.5113824,316.5113824,0.025640300002123695,318.53087740000046,[np.float64(0.3591666666666667)],[np.float64(-0.195)],[1],[0],[0],[2.026900699998805],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
148,0,148,[np.float64(0.21666666666666667)],[np.float64(0.051666666666666666)],[1],[0],[0],[1.512666900001932],['target'],148,0,148,0,318.57843349999894,,10,318.5626826000007,318.57843349999894,318.57843349999894,0.031466200001887046,320.07670209999924,[np.float64(0.21666666666666667)],[np.float64(0.051666666666666666)],[1],[0],[0],[1.512666900001932],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
149,0,149,[np.float64(-0.04666666666666667)],[np.float64(-0.4658333333333333)],[1],[0],[0],[2.5472842999988643],['target'],149,0,149,0,320.1060280999991,,5,320.0962643999992,320.1060280999991,320.1060280999991,0.01923720000195317,322.64462130000175,[np.float64(-0.04666666666666667)],[np.float64(-0.4658333333333333)],[1],[0],[0],[2.5472842999988643],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
150,0,150,[np.float64(-0.12666666666666668)],[np.float64(0.3)],[1],[0],[0],[1.6824960000012652],['target'],150,0,150,0,322.6703247000005,,5,322.66091159999996,322.6703247000005,322.6703247000005,0.016085600000224076,324.3443264999987,[np.float64(-0.12666666666666668)],[np.float64(0.3)],[1],[0],[0],[1.6824960000012652],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
151,0,151,[np.float64(-0.17833333333333334)],[np.float64(0.22083333333333333)],[1],[0],[0],[1.6849856999979238],['target'],151,0,151,0,324.3868819999989,,10,324.37410230000023,324.3868819999989,324.3868819999989,0.02956869999979972,326.0601204000013,[np.float64(-0.17833333333333334)],[np.float64(0.22083333333333333)],[1],[0],[0],[1.6849856999979238],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
152,0,152,[np.float64(-0.32166666666666666)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.6503248999979405],['target'],152,0,152,0,326.108231000002,,10,326.0927690999997,326.108231000002,326.108231000002,0.03234800000063842,327.7443506000018,[np.float64(-0.32166666666666666)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.6503248999979405],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
153,0,153,[np.float64(-0.010833333333333334)],[np.float64(-0.10583333333333333)],[1],[0],[0],[1.7655208999967726],['target'],153,0,153,0,327.76972789999854,,5,327.76105330000064,327.76972789999854,327.76972789999854,0.016410600001108833,329.52778119999857,[np.float64(-0.010833333333333334)],[np.float64(-0.10583333333333333)],[1],[0],[0],[1.7655208999967726],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
154,0,154,[np.float64(-0.175)],[np.float64(0.3025)],[1],[0],[0],[1.7802622000017436],['target'],154,0,154,0,329.5538927999987,,5,329.5449953999996,329.5538927999987,329.5538927999987,0.017056400000001304,331.32620020000104,[np.float64(-0.175)],[np.float64(0.3025)],[1],[0],[0],[1.7802622000017436],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
155,0,155,[np.float64(-0.23083333333333333)],[np.float64(-0.39166666666666666)],[1],[0],[0],[2.515147199999774],['target'],155,0,155,0,331.35141640000074,,5,331.3417922000008,331.35141640000074,331.35141640000074,0.015421300002344651,333.85757459999877,[np.float64(-0.23083333333333333)],[np.float64(-0.39166666666666666)],[1],[0],[0],[2.515147199999774],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
156,0,156,[np.float64(-0.485)],[np.float64(0.18916666666666668)],[1],[0],[0],[1.921890199999325],['target'],156,0,156,0,333.87665280000147,,5,333.8705231999993,333.87665280000147,333.87665280000147,0.012814500001695706,335.7935475000013,[np.float64(-0.485)],[np.float64(0.18916666666666668)],[1],[0],[0],[1.921890199999325],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
157,0,157,[np.float64(-0.2275)],[np.float64(-0.12166666666666667)],[1],[0],[0],[1.6661896000005072],['target'],157,0,157,0,335.81754490000094,,5,335.809634199999,335.81754490000094,335.81754490000094,0.01589579999927082,337.47688969999945,[np.float64(-0.2275)],[np.float64(-0.12166666666666667)],[1],[0],[0],[1.6661896000005072],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
158,0,158,[np.float64(0.14)],[np.float64(-0.1375)],[1],[0],[0],[1.8976307999982964],['target'],158,0,158,0,337.5023904000009,,5,337.4941641000005,337.5023904000009,337.5023904000009,0.017067900000256486,339.3928507000019,[np.float64(0.14)],[np.float64(-0.1375)],[1],[0],[0],[1.8976307999982964],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
159,0,159,[np.float64(-0.29583333333333334)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.6012224999976752],['target'],159,0,159,0,339.4357559000018,,10,339.42217660000097,339.4357559000018,339.4357559000018,0.029113000000506872,341.0238164000002,[np.float64(-0.29583333333333334)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.6012224999976752],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
160,0,160,[np.float64(-0.3025)],[np.float64(-0.1675)],[1],[0],[0],[2.873789000001125],['target'],160,0,160,0,341.03976460000194,,5,341.0343806000019,341.03976460000194,341.03976460000194,0.010382399999798508,343.9091092999988,[np.float64(-0.3025)],[np.float64(-0.1675)],[1],[0],[0],[2.873789000001125],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
161,0,161,[np.float64(-0.08333333333333333)],[np.float64(0.2941666666666667)],[1],[0],[0],[1.6852738999987196],['target'],161,0,161,0,343.92784089999986,,5,343.9214481000017,343.92784089999986,343.92784089999986,0.012142899999162182,345.60713960000066,[np.float64(-0.08333333333333333)],[np.float64(0.2941666666666667)],[1],[0],[0],[1.6852738999987196],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
162,0,162,[np.float64(-0.3925)],[np.float64(-0.19833333333333333)],[1],[0],[0],[2.004557100000966],['target'],162,0,162,0,345.6269659999998,,5,345.6195411000008,345.6269659999998,345.6269659999998,0.012313799998082686,347.62508380000145,[np.float64(-0.3925)],[np.float64(-0.19833333333333333)],[1],[0],[0],[2.004557100000966],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
163,0,163,[np.float64(0.435)],[np.float64(-0.2725)],[1],[0],[0],[2.8889622000024247],['target'],163,0,163,0,347.64106660000107,,5,347.63567200000034,347.64106660000107,347.64106660000107,0.010426100001495797,350.525863400002,[np.float64(0.435)],[np.float64(-0.2725)],[1],[0],[0],[2.8889622000024247],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
164,0,164,[np.float64(-0.24583333333333332)],[np.float64(0.19416666666666665)],[1],[0],[0],[1.935733900001651],['target'],164,0,164,0,350.54283869999927,,5,350.5380742000016,350.54283869999927,350.54283869999927,0.011979399998381268,352.47462219999943,[np.float64(-0.24583333333333332)],[np.float64(0.19416666666666665)],[1],[0],[0],[1.935733900001651],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
165,0,165,[np.float64(-0.32083333333333336)],[np.float64(0.16916666666666666)],[1],[0],[0],[1.5084898999994039],['target'],165,0,165,0,352.48937320000186,,5,352.4843279000015,352.48937320000186,352.48937320000186,0.009616100000130245,353.99397580000004,[np.float64(-0.32083333333333336)],[np.float64(0.16916666666666666)],[1],[0],[0],[1.5084898999994039],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
166,0,166,[np.float64(0.07416666666666667)],[np.float64(-0.2808333333333333)],[1],[0],[0],[2.155569900001865],['target'],166,0,166,0,354.02901199999906,,5,354.0187651999986,354.02901199999906,354.02901199999906,0.024398900000960566,356.17529020000075,[np.float64(0.07416666666666667)],[np.float64(-0.2808333333333333)],[1],[0],[0],[2.155569900001865],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
