thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
189,0,189,[np.float64(0.21333333333333335)],[np.float64(-0.39)],[1],[0],[0],[2.2684248000005027],['target'],189,0,189,0,369.95627680000325,,5,369.9476850000028,369.95627680000325,369.95627680000325,0.014974400000937749,372.21754130000045,[np.float64(0.21333333333333335)],[np.float64(-0.39)],[1],[0],[0],[2.2684248000005027],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
190,0,190,[np.float64(-0.42916666666666664)],[np.float64(0.1525)],[1],[0],[0],[1.4813050000011572],['target'],190,0,190,0,372.24260720000166,,5,372.23384310000256,372.24260720000166,372.24260720000166,0.015945999999530613,373.71779349999997,[np.float64(-0.42916666666666664)],[np.float64(0.1525)],[1],[0],[0],[1.4813050000011572],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
191,0,191,[np.float64(0.3491666666666667)],[np.float64(0.3408333333333333)],[1],[0],[0],[1.6852980999974534],['target'],191,0,191,0,373.7358086000022,,5,373.73054120000234,373.7358086000022,373.7358086000022,0.0124943999981042,375.41679510000176,[np.float64(0.3491666666666667)],[np.float64(0.3408333333333333)],[1],[0],[0],[1.6852980999974534],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
192,0,192,[np.float64(0.018333333333333333)],[np.float64(0.24916666666666668)],[1],[0],[0],[1.4530454999985523],['target'],192,0,192,0,375.43393170000127,,5,375.4285114000013,375.43393170000127,375.43393170000127,0.011516000002302462,376.8822080000027,[np.float64(0.018333333333333333)],[np.float64(0.24916666666666668)],[1],[0],[0],[1.4530454999985523],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
193,0,193,[np.float64(-0.4425)],[np.float64(-0.17166666666666666)],[1],[0],[0],[1.508781699998508],['target'],193,0,193,0,376.91963340000075,,10,376.9078345000016,376.91963340000075,376.91963340000075,0.025369300001329975,378.4175052999999,[np.float64(-0.4425)],[np.float64(-0.17166666666666666)],[1],[0],[0],[1.508781699998508],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
194,0,194,[np.float64(0.005)],[np.float64(0.3675)],[1],[0],[0],[2.120482099999208],['target'],194,0,194,0,378.4339871000011,,5,378.42859220000173,378.4339871000011,378.4339871000011,0.010857699999178294,380.5497877000016,[np.float64(0.005)],[np.float64(0.3675)],[1],[0],[0],[2.120482099999208],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
195,0,195,[np.float64(0.1775)],[np.float64(-0.37583333333333335)],[1],[0],[0],[2.1608560000022408],['target'],195,0,195,0,380.5791012000009,,10,380.57066580000173,380.5791012000009,380.5791012000009,0.020672500002547167,382.7354320000013,[np.float64(0.1775)],[np.float64(-0.37583333333333335)],[1],[0],[0],[2.1608560000022408],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
196,0,196,[np.float64(0.16083333333333333)],[np.float64(0.060833333333333336)],[1],[0],[0],[1.3045711999984633],['target'],196,0,196,0,382.7515827000025,,5,382.74562870000227,382.7515827000025,382.7515827000025,0.010036000003310619,384.0510208000014,[np.float64(0.16083333333333333)],[np.float64(0.060833333333333336)],[1],[0],[0],[1.3045711999984633],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
197,0,197,[np.float64(-0.4325)],[np.float64(0.46416666666666667)],[1],[0],[0],[2.484452599997894],['target'],197,0,197,0,384.0696904000033,,5,384.0643541000027,384.0696904000033,384.0696904000033,0.013085099999443628,386.549762300001,[np.float64(-0.4325)],[np.float64(0.46416666666666667)],[1],[0],[0],[2.484452599997894],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
198,0,198,[np.float64(0.30333333333333334)],[np.float64(-0.3975)],[1],[0],[0],[2.0360283000009076],['target'],198,0,198,0,386.56980079999994,,5,386.5632016000018,386.56980079999994,386.56980079999994,0.012971700001799036,388.6001894000001,[np.float64(0.30333333333333334)],[np.float64(-0.3975)],[1],[0],[0],[2.0360283000009076],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
199,0,199,[np.float64(0.02666666666666667)],[np.float64(-0.14916666666666667)],[1],[0],[0],[1.252314800000022],['target'],199,0,199,0,388.6172934000024,,5,388.6119194000021,388.6172934000024,388.6172934000024,0.011470400000689551,389.86484010000277,[np.float64(0.02666666666666667)],[np.float64(-0.14916666666666667)],[1],[0],[0],[1.252314800000022],['target'],p3,001,2025-09-30_21h16.53.302,04102024_3.0_Visual Search Task,,2025.1.1,59.99840404252334,2025-09-30 21h17.06.118439 +0530,
