testAnger,thisN,thisTrialN,thisRepN,lureCold,lureSleep,final_test,corrAns,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,trialsAnger.thisRepN,trialsAnger.thisTrialN,trialsAnger.thisN,trialsAnger.thisIndex,trialsCold.thisRepN,trialsCold.thisTrialN,trialsCold.thisN,trialsCold.thisIndex,trialsSleep.thisRepN,trialsSleep.thisTrialN,trialsSleep.thisN,trialsSleep.thisIndex,trialsTest.thisRepN,trialsTest.thisTrialN,trialsTest.thisN,trialsTest.thisIndex,thisRow.t,notes,welcome.started,text_welcome.started,text_welcome.stopped,welcome.stopped,instr.started,text_instr.started,key_resp_instr1.started,instr.stopped,key_resp_instr1.keys,key_resp_instr1.rt,key_resp_instr1.duration,lureAnger.started,textAnger.started,lureAnger.stopped,blank.started,textBlank.started,blank.stopped,lureCold_2.started,textCold.started,lureCold_2.stopped,lureSleep_2.started,textSleep.started,lureSleep_2.stopped,instr2.started,text_instr2.started,key_resp_instr2.started,instr2.stopped,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_instr2.duration,math.started,textMath.started,key_resp_math.started,math.stopped,key_resp_math.keys,key_resp_math.rt,key_resp_math.duration,instr3.started,text_instr3.started,key_resp_instr3.started,instr3.stopped,key_resp_instr3.keys,key_resp_instr3.rt,key_resp_instr3.duration,test.started,textTest.started,key_resp_test.started,test.stopped,trialsTest.key_resp_test.keys,trialsTest.key_resp_test.corr,trialsTest.key_resp_test.rt,trialsTest.key_resp_test.duration,textBlank.stopped,thanks.started,textThanks.started,key_resp_exit.started,thanks.stopped,key_resp_exit.keys,key_resp_exit.rt,key_resp_exit.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
wrath,8,8,0,,,,,,,,,0,8,8,6,,,,,,,,,,,,,16.296217199997045,,,,,,,,,,,,,16.28500350000104,16.296217199997045,17.27965410001343,17.279749699984677,17.295736200001556,17.779063699999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
mad,9,9,0,,,,,,,,,0,9,9,0,,,,,,,,,,,,,17.795461600006092,,,,,,,,,,,,,17.782532599987462,17.795461600006092,18.77954379998846,18.77990940003656,18.795390099985525,19.278940099989995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,0,0,0,ice,,,,,,,,,,,,0,0,0,2,,,,,,,,,19.29534650000278,,,,,,,,,,,,,,,,20.278905900020618,20.29572900000494,20.77960589999566,19.28884630004177,19.29534650000278,20.27885120001156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,1,1,0,shiver,,,,,,,,,,,,0,1,1,7,,,,,,,,,20.79540270002326,,,,,,,,,,,,,,,,21.779565400036518,21.7955035000341,22.27942760003498,20.783138400001917,20.79540270002326,21.7794916999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,2,2,0,snow,,,,,,,,,,,,0,2,2,0,,,,,,,,,22.2957304000156,,,,,,,,,,,,,,,,23.27941690001171,23.29563720000442,23.779148700006772,22.282625399995595,22.2957304000156,23.279336100036744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,3,3,0,air,,,,,,,,,,,,0,3,3,5,,,,,,,,,23.79522560001351,,,,,,,,,,,,,,,,24.779710500035435,24.795814700017218,25.279247600003146,23.784412000037264,23.79522560001351,24.779608400014695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,4,4,0,weather,,,,,,,,,,,,0,4,4,8,,,,,,,,,25.29539990000194,,,,,,,,,,,,,,,,26.27892760001123,26.29530940001132,26.779796399991028,25.283325300028082,25.29539990000194,26.278874400013592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,5,5,0,winter,,,,,,,,,,,,0,5,5,1,,,,,,,,,26.79541080002673,,,,,,,,,,,,,,,,27.77938250004081,27.795596999989357,28.27937970001949,26.784695300040767,26.79541080002673,27.77930600004038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,6,6,0,hot,,,,,,,,,,,,0,6,6,9,,,,,,,,,28.29513230000157,,,,,,,,,,,,,,,,29.279486600018572,29.295623900019564,29.778976000030525,28.28435830003582,28.29513230000157,29.279400900006294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,7,7,0,freeze,,,,,,,,,,,,0,7,7,6,,,,,,,,,29.795639400021173,,,,,,,,,,,,,,,,30.779236900038086,30.795249800023157,31.278902899997775,29.78240680001909,29.795639400021173,30.77915389998816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,8,8,0,chilly,,,,,,,,,,,,0,8,8,4,,,,,,,,,31.295311000023503,,,,,,,,,,,,,,,,32.279637400002684,32.29558460001135,32.77872100000968,31.282595600001514,31.295311000023503,32.27953390002949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,9,9,0,wet,,,,,,,,,,,,0,9,9,3,,,,,,,,,32.79507880000165,,,,,,,,,,,,,,,,33.77966910001123,33.795368599996436,34.27916000003461,32.78271150001092,32.79507880000165,33.779418500023894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,0,0,0,,slumber,,,,,,,,,,,,,,,0,0,0,8,,,,,34.38421930000186,,,,,,,,,,,,,,,,35.279232100001536,35.29544680000981,35.77922720002243,,,,34.38070909999078,34.38421930000186,35.27916060003918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,1,1,0,,snore,,,,,,,,,,,,,,,0,1,1,5,,,,,35.79548510001041,,,,,,,,,,,,,,,,36.77872370003024,36.79515830002492,37.27861530001974,,,,35.782683600031305,35.79548510001041,36.77867020003032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,2,2,0,,awake,,,,,,,,,,,,,,,0,2,2,2,,,,,37.29506360000232,,,,,,,,,,,,,,,,38.278711799997836,38.2949819000205,38.779147499997634,,,,37.28260690002935,37.29506360000232,38.27865350001957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,3,3,0,,dream,,,,,,,,,,,,,,,0,3,3,3,,,,,38.795669300016016,,,,,,,,,,,,,,,,39.77859190001618,39.795021500031,40.27862310002092,,,,38.7844211999909,38.795669300016016,39.778519399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,4,4,0,,tired,,,,,,,,,,,,,,,0,4,4,4,,,,,40.29485509998631,,,,,,,,,,,,,,,,41.279040699999314,41.29615479998756,41.77884580002865,,,,40.28193870000541,40.29485509998631,41.27897869999288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,5,5,0,,nap,,,,,,,,,,,,,,,0,5,5,6,,,,,41.79561610001838,,,,,,,,,,,,,,,,42.77909200004069,42.79564880003454,43.2794132999843,,,,41.78458620002493,41.79561610001838,42.779010400001425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,6,6,0,,rest,,,,,,,,,,,,,,,0,6,6,1,,,,,43.29569390002871,,,,,,,,,,,,,,,,44.27868250000756,44.29565360001288,44.779294900014065,,,,43.28263239999069,43.29569390002871,44.2786141000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,7,7,0,,yawn,,,,,,,,,,,,,,,0,7,7,9,,,,,44.79526300000725,,,,,,,,,,,,,,,,45.77912710001692,45.795108299993444,46.278952300024685,,,,44.78321760002291,44.79526300000725,45.77902840002207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,8,8,0,,blanket,,,,,,,,,,,,,,,0,8,8,7,,,,,46.29535080003552,,,,,,,,,,,,,,,,47.27894470002502,47.29510590003338,47.778960400028154,,,,46.28440340002999,46.29535080003552,47.27886359998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,9,9,0,,bed,,,,,,,,,,,,,,,0,9,9,0,,,,,47.794748199987225,,,,,,,,,,,,,,,,48.77869260002626,48.795055700000376,49.27923460002057,,,,47.78604340000311,47.794748199987225,48.77857920003589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27942840004107,49.29581929999404,49.29581929999404,50.91185030003544,space,1.6128689000033773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91193750000093,50.92769959999714,50.92769959999714,51.92865910002729,3,0.9864864000119269,None,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.92898620001506,51.94477579998784,51.94477579998784,53.74611320003169,space,1.79530200001318,None,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,0,0,0,,,ocean,n,n,1,1.4933977000182495,None,,,,,,,,,,,,,0,0,0,9,53.76831690000836,,,,,,,,,,,,,,,,55.26231800002279,55.278367099992465,55.761954799992964,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.76362009998411,53.76831690000836,53.76831690000836,55.26219040004071,n,1,1.4933977000182495,None,55.77841600001557,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,1,1,0,,,mad,y,y,1,0.6874857999500819,None,,,,,,,,,,,,,0,1,1,3,55.77841600001557,,,,,,,,,,,,,,,,56.4787163999863,56.494659900025,56.97822940000333,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.765566600020975,55.77841600001557,55.77841600001557,56.4785979000153,y,1,0.6874857999500819,None,56.99462830001721,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,2,2,0,,,dream,y,y,1,0.6844542999751866,None,,,,,,,,,,,,,0,2,2,6,56.99462830001721,,,,,,,,,,,,,,,,57.69738550001057,57.711574500019196,58.194891199993435,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.98242140002549,56.99462830001721,56.99462830001721,57.69728279998526,y,1,0.6844542999751866,None,58.21150630002376,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,3,3,0,,,bed,y,y,1,0.819524199992884,None,,,,,,,,,,,,,0,3,3,5,58.21150630002376,,,,,,,,,,,,,,,,59.04592890001368,59.061517900030594,59.54488170001423,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.19952000002377,58.21150630002376,58.21150630002376,59.04577690002043,y,1,0.819524199992884,None,59.56133619998582,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,4,4,0,,,guitar,n,n,1,0.5859367999946699,None,,,,,,,,,,,,,0,4,4,8,59.56133619998582,,,,,,,,,,,,,,,,60.16253770003095,60.178417499992065,60.66219200001797,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54920810001204,59.56133619998582,59.56133619998582,60.16240030003246,n,1,0.5859367999946699,None,60.67825719999382,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,5,5,0,,,cold,n,y,0,0.7112038999912329,None,,,,,,,,,,,,,0,5,5,1,60.67825719999382,,,,,,,,,,,,,,,,61.3952103999909,61.41119620000245,61.89484880003147,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.66544920002343,60.67825719999382,60.67825719999382,61.395117999985814,y,0,0.7112038999912329,None,61.91115840000566,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,6,6,0,,,snow,y,y,1,1.171476799994707,None,,,,,,,,,,,,,0,6,6,4,61.91115840000566,,,,,,,,,,,,,,,,63.09492010000395,63.111711300036404,63.595007200026885,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8976916000247,61.91115840000566,61.91115840000566,63.09484820003854,y,1,1.171476799994707,None,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,7,7,0,,,sleep,n,y,0,0.9688012999831699,None,,,,,,,,,,,,,0,7,7,2,63.611538299999665,,,,,,,,,,,,,,,,64.59609080001246,64.61123280000174,65.09509539999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5992275000317,63.611538299999665,63.611538299999665,64.59594030003063,y,0,0.9688012999831699,None,65.1112187000108,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,8,8,0,,,anger,n,y,0,0.5001374999992549,None,,,,,,,,,,,,,0,8,8,0,65.1112187000108,,,,,,,,,,,,,,,,65.62848640000448,65.64454260002822,66.12881170003675,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.10006090003299,65.1112187000108,65.1112187000108,65.62836450000759,y,0,0.5001374999992549,None,,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,9,9,0,,,apple,n,n,1,1.4404444999527186,None,,,,,,,,,,,,,0,9,9,7,66.1446332000196,,,,,,,,,,,,,,,,67.59523480001371,67.61148339998908,68.09552680002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.13663490000181,66.1446332000196,66.1446332000196,67.59514829999534,n,1,1.4404444999527186,None,68.11192980001215,,,,,,,,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.09573530004127,68.11192980001215,68.11192980001215,73.22908570000436,space,5.1096319000353105,None,8,001,2025-11-20_09h41.49.267,solo_project_drm,,2025.1.1,59.998944017529325,2025-11-20 09h42.02.869405 +0530,
