thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(0.4375)],[np.float64(-0.31583333333333335)],[1],[0],[0],[4.403267599998799],['target'],55,0,55,0,191.45921770000132,,10,191.45057760000054,191.45921770000132,191.45921770000132,0.02235139999902458,195.85493500000302,[np.float64(0.4375)],[np.float64(-0.31583333333333335)],[1],[0],[0],[4.403267599998799],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
56,0,56,[np.float64(0.20583333333333334)],[np.float64(0.013333333333333334)],[1],[0],[0],[2.5361412999991444],['target'],56,0,56,0,195.8722110000017,,5,195.86705820000134,195.8722110000017,195.8722110000017,0.011887600001500687,198.40436130000307,[np.float64(0.20583333333333334)],[np.float64(0.013333333333333334)],[1],[0],[0],[2.5361412999991444],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
57,0,57,[np.float64(-0.33666666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[3.616755999999441],['target'],57,0,57,0,198.4285490000002,,5,198.42014610000115,198.4285490000002,198.4285490000002,0.015570999999908963,202.03787510000257,[np.float64(-0.33666666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[3.616755999999441],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
58,0,58,[np.float64(0.42583333333333334)],[np.float64(0.04416666666666667)],[1],[0],[0],[3.8463777999968443],['target'],58,0,58,0,202.08771040000283,,10,202.0732014000023,202.08771040000283,202.08771040000283,0.03515279999919585,205.92051660000288,[np.float64(0.42583333333333334)],[np.float64(0.04416666666666667)],[1],[0],[0],[3.8463777999968443],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
59,0,59,[np.float64(-0.4191666666666667)],[np.float64(0.46)],[1],[0],[0],[6.345138799999404],['target'],59,0,59,0,205.95214820000183,,10,205.94304399999965,205.95214820000183,205.95214820000183,0.022277600000961684,212.28925820000222,[np.float64(-0.4191666666666667)],[np.float64(0.46)],[1],[0],[0],[6.345138799999404],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
60,0,60,[np.float64(-0.38)],[np.float64(-0.4075)],[1],[0],[0],[6.359804299998359],['target'],60,0,60,0,212.31993420000072,,10,212.31068440000308,212.31993420000072,212.31993420000072,0.02117550000184565,218.67161780000242,[np.float64(-0.38)],[np.float64(-0.4075)],[1],[0],[0],[6.359804299998359],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
61,0,61,[np.float64(-0.23166666666666666)],[np.float64(0.1075)],[1],[0],[0],[3.4660693000005267],['target'],61,0,61,0,218.69791439999972,,5,218.6890388000029,218.69791439999972,218.69791439999972,0.01711549999890849,222.15546360000008,[np.float64(-0.23166666666666666)],[np.float64(0.1075)],[1],[0],[0],[3.4660693000005267],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
62,0,62,[np.float64(0.33166666666666667)],[np.float64(0.10916666666666666)],[1],[0],[0],[2.9965866999991704],['target'],62,0,62,0,222.18182770000203,,10,222.17401489999975,222.18182770000203,222.18182770000203,0.018457100002706284,225.1718060000021,[np.float64(0.33166666666666667)],[np.float64(0.10916666666666666)],[1],[0],[0],[2.9965866999991704],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
63,0,63,[np.float64(0.25583333333333336)],[np.float64(-0.28833333333333333)],[1],[0],[0],[3.6834742999999435],['target'],63,0,63,0,225.1995949000011,,5,225.18823500000144,225.1995949000011,225.1995949000011,0.01616189999913331,228.87308210000265,[np.float64(0.25583333333333336)],[np.float64(-0.28833333333333333)],[1],[0],[0],[3.6834742999999435],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
64,0,64,[np.float64(0.10416666666666667)],[np.float64(-0.46416666666666667)],[1],[0],[0],[3.1412787000008393],['target'],64,0,64,0,228.92589650000082,,10,228.9122548000014,228.92589650000082,228.92589650000082,0.038884500001586275,232.0545204000009,[np.float64(0.10416666666666667)],[np.float64(-0.46416666666666667)],[1],[0],[0],[3.1412787000008393],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
65,0,65,[np.float64(-0.245)],[np.float64(-0.37916666666666665)],[1],[0],[0],[2.6547878999990644],['target'],65,0,65,0,232.07250770000246,,5,232.06701710000198,232.07250770000246,232.07250770000246,0.012241700002050493,234.72281270000167,[np.float64(-0.245)],[np.float64(-0.37916666666666665)],[1],[0],[0],[2.6547878999990644],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
66,0,66,[np.float64(-0.465)],[np.float64(-0.09333333333333334)],[1],[0],[0],[3.8809815000022354],['target'],66,0,66,0,234.74789910000254,,5,234.7391889999999,234.74789910000254,234.74789910000254,0.01616009999997914,238.62109030000283,[np.float64(-0.465)],[np.float64(-0.09333333333333334)],[1],[0],[0],[3.8809815000022354],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
67,0,67,[np.float64(-0.49)],[np.float64(0.46416666666666667)],[1],[0],[0],[2.920539499998995],['target'],67,0,67,0,238.63838800000303,,5,238.63247799999954,238.63838800000303,238.63838800000303,0.011114799999631941,241.55407430000196,[np.float64(-0.49)],[np.float64(0.46416666666666667)],[1],[0],[0],[2.920539499998995],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
68,0,68,[np.float64(-0.2941666666666667)],[np.float64(-0.42083333333333334)],[1],[0],[0],[5.335375399998156],['target'],68,0,68,0,241.59680920000028,,10,241.58383420000246,241.59680920000028,241.59680920000028,0.02955110000038985,246.92029710000133,[np.float64(-0.2941666666666667)],[np.float64(-0.42083333333333334)],[1],[0],[0],[5.335375399998156],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
69,0,69,[np.float64(0.39166666666666666)],[np.float64(0.0075)],[1],[0],[0],[4.038649500002066],['target'],69,0,69,0,246.94254759999967,,5,246.9325960999995,246.94254759999967,246.94254759999967,0.012065599999914411,250.97257270000046,[np.float64(0.39166666666666666)],[np.float64(0.0075)],[1],[0],[0],[4.038649500002066],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
70,0,70,[np.float64(-0.0025)],[np.float64(-0.44083333333333335)],[1],[0],[0],[3.0465819999990345],['target'],70,0,70,0,251.01948650000122,,10,251.00575070000195,251.01948650000122,251.01948650000122,0.032901200000196695,254.0534957000018,[np.float64(-0.0025)],[np.float64(-0.44083333333333335)],[1],[0],[0],[3.0465819999990345],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
71,0,71,[np.float64(-0.06666666666666667)],[np.float64(-0.4558333333333333)],[1],[0],[0],[1.6879106000014872],['target'],71,0,71,0,254.07092600000033,,5,254.0652704000022,254.07092600000033,254.07092600000033,0.011550800001714379,255.75415590000193,[np.float64(-0.06666666666666667)],[np.float64(-0.4558333333333333)],[1],[0],[0],[1.6879106000014872],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
72,0,72,[np.float64(0.4058333333333333)],[np.float64(-0.26666666666666666)],[1],[0],[0],[3.085004699998535],['target'],72,0,72,0,255.7715492999996,,5,255.76603330000216,255.7715492999996,255.7715492999996,0.01169350000054692,258.85158130000127,[np.float64(0.4058333333333333)],[np.float64(-0.26666666666666666)],[1],[0],[0],[3.085004699998535],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
73,0,73,[np.float64(-0.13083333333333333)],[np.float64(0.17083333333333334)],[1],[0],[0],[3.16639159999977],['target'],73,0,73,0,258.8793340000011,,10,258.8688411000003,258.8793340000011,258.8793340000011,0.01716590000069118,262.03632950000247,[np.float64(-0.13083333333333333)],[np.float64(0.17083333333333334)],[1],[0],[0],[3.16639159999977],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
74,0,74,[np.float64(-0.19833333333333333)],[np.float64(-0.06833333333333333)],[1],[0],[0],[7.554740800002037],['target'],74,0,74,0,262.0551355000025,,5,262.0494297000005,262.0551355000025,262.0551355000025,0.01282580000042799,269.60519660000136,[np.float64(-0.19833333333333333)],[np.float64(-0.06833333333333333)],[1],[0],[0],[7.554740800002037],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
75,0,75,[np.float64(-0.3283333333333333)],[np.float64(0.465)],[1],[0],[0],[3.5353563000026043],['target'],75,0,75,0,269.6484440000022,,10,269.6357162000022,269.6484440000022,269.6484440000022,0.03010080000240123,273.172278500002,[np.float64(-0.3283333333333333)],[np.float64(0.465)],[1],[0],[0],[3.5353563000026043],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
76,0,76,[np.float64(-0.12833333333333333)],[np.float64(0.4525)],[1],[0],[0],[4.9171169999972335],['target'],76,0,76,0,273.19124210000155,,5,273.18651450000107,273.19124210000155,273.19124210000155,0.01393380000081379,278.1044624999995,[np.float64(-0.12833333333333333)],[np.float64(0.4525)],[1],[0],[0],[4.9171169999972335],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
77,0,77,[np.float64(-0.36833333333333335)],[np.float64(0.3933333333333333)],[1],[0],[0],[2.7364173000023584],['target'],77,0,77,0,278.1388411000007,,10,278.1317627999997,278.1388411000007,278.1388411000007,0.027060000000346918,280.868784600003,[np.float64(-0.36833333333333335)],[np.float64(0.3933333333333333)],[1],[0],[0],[2.7364173000023584],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
78,0,78,[np.float64(0.0625)],[np.float64(-0.29583333333333334)],[1],[0],[0],[2.999141000000236],['target'],78,0,78,0,280.893851300003,,5,280.8870244999998,280.893851300003,280.893851300003,0.018103399997926317,283.8873056000011,[np.float64(0.0625)],[np.float64(-0.29583333333333334)],[1],[0],[0],[2.999141000000236],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
79,0,79,[np.float64(0.4816666666666667)],[np.float64(0.42583333333333334)],[1],[0],[0],[3.01792949999799],['target'],79,0,79,0,283.9066789000026,,5,283.90089600000283,283.9066789000026,283.9066789000026,0.013348500000574859,286.9195323000022,[np.float64(0.4816666666666667)],[np.float64(0.42583333333333334)],[1],[0],[0],[3.01792949999799],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
80,0,80,[np.float64(-0.29833333333333334)],[np.float64(-0.38416666666666666)],[1],[0],[0],[3.329756200000702],['target'],80,0,80,0,286.9465393999999,,10,286.9392375999996,286.9465393999999,286.9465393999999,0.019415399998251814,290.2700408000019,[np.float64(-0.29833333333333334)],[np.float64(-0.38416666666666666)],[1],[0],[0],[3.329756200000702],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
81,0,81,[np.float64(0.12333333333333334)],[np.float64(0.105)],[1],[0],[0],[2.57153290000133],['target'],81,0,81,0,290.2863423000017,,5,290.28135420000035,290.2863423000017,290.2863423000017,0.011060700002417434,292.8535919999995,[np.float64(0.12333333333333334)],[np.float64(0.105)],[1],[0],[0],[2.57153290000133],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
82,0,82,[np.float64(0.285)],[np.float64(-0.42333333333333334)],[1],[0],[0],[3.230548199997429],['target'],82,0,82,0,292.8809211000007,,10,292.87338380000074,292.8809211000007,292.8809211000007,0.019597000002249843,296.10522990000027,[np.float64(0.285)],[np.float64(-0.42333333333333334)],[1],[0],[0],[3.230548199997429],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
83,0,83,[np.float64(0.016666666666666666)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.6970968999994511],['target'],83,0,83,0,296.13106250000055,,5,296.1219721000016,296.13106250000055,296.13106250000055,0.01645460000145249,297.82015220000176,[np.float64(0.016666666666666666)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.6970968999994511],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
84,0,84,[np.float64(0.12916666666666668)],[np.float64(-0.10083333333333333)],[1],[0],[0],[4.851647800001956],['target'],84,0,84,0,297.8660402000023,,10,297.85049410000283,297.8660402000023,297.8660402000023,0.030091799999354407,302.7034803000024,[np.float64(0.12916666666666668)],[np.float64(-0.10083333333333333)],[1],[0],[0],[4.851647800001956],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
85,0,85,[np.float64(-0.33666666666666667)],[np.float64(0.07)],[1],[0],[0],[3.7619869000009203],['target'],85,0,85,0,302.7347329000004,,10,302.7241427000008,302.7347329000004,302.7347329000004,0.020359199999802513,306.4871972000001,[np.float64(-0.33666666666666667)],[np.float64(0.07)],[1],[0],[0],[3.7619869000009203],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
86,0,86,[np.float64(0.07916666666666666)],[np.float64(-0.18333333333333332)],[1],[0],[0],[3.159751099999994],['target'],86,0,86,0,306.51727160000155,,10,306.50788360000297,306.51727160000155,306.51727160000155,0.02044969999769819,309.6682871000012,[np.float64(0.07916666666666666)],[np.float64(-0.18333333333333332)],[1],[0],[0],[3.159751099999994],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
87,0,87,[np.float64(0.4041666666666667)],[np.float64(0.055)],[1],[0],[0],[1.9582308999997622],['target'],87,0,87,0,309.68309650000083,,5,309.67718610000156,309.68309650000083,309.68309650000083,0.008784100002230844,311.63631010000245,[np.float64(0.4041666666666667)],[np.float64(0.055)],[1],[0],[0],[1.9582308999997622],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
88,0,88,[np.float64(-0.17083333333333334)],[np.float64(-0.245)],[1],[0],[0],[2.1042930999974487],['target'],88,0,88,0,311.65255700000125,,5,311.6470714999996,311.65255700000125,311.65255700000125,0.01058539999939967,313.75270190000083,[np.float64(-0.17083333333333334)],[np.float64(-0.245)],[1],[0],[0],[2.1042930999974487],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
89,0,89,[np.float64(0.0008333333333333334)],[np.float64(-0.3858333333333333)],[1],[0],[0],[2.310277100001258],['target'],89,0,89,0,313.7811013999999,,5,313.7751336000001,313.7811013999999,313.7811013999999,0.022183199998835335,316.0864468,[np.float64(0.0008333333333333334)],[np.float64(-0.3858333333333333)],[1],[0],[0],[2.310277100001258],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
90,0,90,[np.float64(-0.31833333333333336)],[np.float64(-0.22916666666666666)],[1],[0],[0],[1.9370576000001165],['target'],90,0,90,0,316.10413750000225,,5,316.0988964999997,316.10413750000225,316.10413750000225,0.012264699998922879,318.03709190000154,[np.float64(-0.31833333333333336)],[np.float64(-0.22916666666666666)],[1],[0],[0],[1.9370576000001165],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
91,0,91,[np.float64(-0.22416666666666665)],[np.float64(0.3433333333333333)],[1],[0],[0],[2.9981941000005463],['target'],91,0,91,0,318.06394660000296,,5,318.05431800000224,318.06394660000296,318.06394660000296,0.01686359999803244,321.0534903000007,[np.float64(-0.22416666666666665)],[np.float64(0.3433333333333333)],[1],[0],[0],[2.9981941000005463],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
92,0,92,[np.float64(0.20833333333333334)],[np.float64(0.2758333333333333)],[1],[0],[0],[1.8460039000019606],['target'],92,0,92,0,321.1029116000027,,10,321.08974410000155,321.1029116000027,321.1029116000027,0.03596069999912288,322.9367061000012,[np.float64(0.20833333333333334)],[np.float64(0.2758333333333333)],[1],[0],[0],[1.8460039000019606],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
93,0,93,[np.float64(0.3858333333333333)],[np.float64(-0.45916666666666667)],[1],[0],[0],[8.267125300000771],['target'],93,0,93,0,322.98633379999956,,10,322.9677394999999,322.98633379999956,322.98633379999956,0.03078589999859105,331.2364990999995,[np.float64(0.3858333333333333)],[np.float64(-0.45916666666666667)],[1],[0],[0],[8.267125300000771],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
94,0,94,[np.float64(0.40166666666666667)],[np.float64(-0.12583333333333332)],[1],[0],[0],[2.753487400001177],['target'],94,0,94,0,331.25309259999995,,5,331.247436200003,331.25309259999995,331.25309259999995,0.010676199999579694,334.00187180000285,[np.float64(0.40166666666666667)],[np.float64(-0.12583333333333332)],[1],[0],[0],[2.753487400001177],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
95,0,95,[np.float64(-0.185)],[np.float64(0.2175)],[1],[0],[0],[3.378836500000034],['target'],95,0,95,0,334.0307391000024,,10,334.0221162000016,334.0307391000024,334.0307391000024,0.020056599998497404,337.40181289999964,[np.float64(-0.185)],[np.float64(0.2175)],[1],[0],[0],[3.378836500000034],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
96,0,96,[np.float64(0.09333333333333334)],[np.float64(0.05583333333333333)],[1],[0],[0],[2.098906799998076],['target'],96,0,96,0,337.4272086000019,,10,337.4188499000011,337.4272086000019,337.4272086000019,0.016927699998632306,339.5188679000021,[np.float64(0.09333333333333334)],[np.float64(0.05583333333333333)],[1],[0],[0],[2.098906799998076],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
97,0,97,[np.float64(-0.4741666666666667)],[np.float64(0.235)],[1],[0],[0],[2.3844668000019738],['target'],97,0,97,0,339.537960200003,,5,339.53249680000226,339.537960200003,339.537960200003,0.01330249999955413,341.91750700000193,[np.float64(-0.4741666666666667)],[np.float64(0.235)],[1],[0],[0],[2.3844668000019738],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
98,0,98,[np.float64(0.4533333333333333)],[np.float64(0.0875)],[1],[0],[0],[2.340627499997936],['target'],98,0,98,0,342.020358400001,,10,342.01065780000135,342.020358400001,342.020358400001,0.09301309999864316,344.3526105000019,[np.float64(0.4533333333333333)],[np.float64(0.0875)],[1],[0],[0],[2.340627499997936],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
99,0,99,[np.float64(0.4033333333333333)],[np.float64(0.16916666666666666)],[1],[0],[0],[2.605407600000035],['target'],99,0,99,0,344.36924740000177,,5,344.3638643000013,344.36924740000177,344.36924740000177,0.010561200000665849,346.97028800000044,[np.float64(0.4033333333333333)],[np.float64(0.16916666666666666)],[1],[0],[0],[2.605407600000035],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
100,0,100,[np.float64(0.455)],[np.float64(-0.07833333333333334)],[1],[0],[0],[2.3308139000000665],['target'],100,0,100,0,346.99316140000155,,5,346.98785730000236,346.99316140000155,346.99316140000155,0.01729709999926854,349.31978150000214,[np.float64(0.455)],[np.float64(-0.07833333333333334)],[1],[0],[0],[2.3308139000000665],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
101,0,101,[np.float64(-0.035833333333333335)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.317395599999145],['target'],101,0,101,0,349.36178120000113,,10,349.35012260000076,349.36178120000113,349.36178120000113,0.030029600002308143,351.6689112000022,[np.float64(-0.035833333333333335)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.317395599999145],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
102,0,102,[np.float64(0.495)],[np.float64(-0.3375)],[1],[0],[0],[3.5776146999996854],['target'],102,0,102,0,351.6976828000006,,10,351.6902489000022,351.6976828000006,351.6976828000006,0.021025800000643358,355.26885250000123,[np.float64(0.495)],[np.float64(-0.3375)],[1],[0],[0],[3.5776146999996854],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
103,0,103,[np.float64(-0.38333333333333336)],[np.float64(-0.1475)],[1],[0],[0],[4.976850999999442],['target'],103,0,103,0,355.29807810000057,,10,355.2907522000023,355.29807810000057,355.29807810000057,0.021397000000433763,360.2686552000014,[np.float64(-0.38333333333333336)],[np.float64(-0.1475)],[1],[0],[0],[4.976850999999442],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
104,0,104,[np.float64(-0.06166666666666667)],[np.float64(0.15666666666666668)],[1],[0],[0],[3.2840918000001693],['target'],104,0,104,0,360.28768219999984,,5,360.28291979999995,360.28768219999984,360.28768219999984,0.01394100000106846,363.56773670000257,[np.float64(-0.06166666666666667)],[np.float64(0.15666666666666668)],[1],[0],[0],[3.2840918000001693],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
105,0,105,[np.float64(-0.4583333333333333)],[np.float64(0.16833333333333333)],[1],[0],[0],[2.0313816999987466],['target'],105,0,105,0,363.6187264,,10,363.6046406000023,363.6187264,363.6187264,0.036770099999557715,365.6372604999997,[np.float64(-0.4583333333333333)],[np.float64(0.16833333333333333)],[1],[0],[0],[2.0313816999987466],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
106,0,106,[np.float64(0.10416666666666667)],[np.float64(-0.3516666666666667)],[1],[0],[0],[4.52572919999875],['target'],106,0,106,0,365.6653858000027,,10,365.65818280000167,365.6653858000027,365.6653858000027,0.020646299999498297,370.1852933000009,[np.float64(0.10416666666666667)],[np.float64(-0.3516666666666667)],[1],[0],[0],[4.52572919999875],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
107,0,107,[np.float64(-0.39)],[np.float64(-0.0625)],[1],[0],[0],[2.7704264000021794],['target'],107,0,107,0,370.22145610000007,,10,370.213730200001,370.22145610000007,370.22145610000007,0.028177600001072278,372.98517020000145,[np.float64(-0.39)],[np.float64(-0.0625)],[1],[0],[0],[2.7704264000021794],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
108,0,108,[np.float64(-0.21083333333333334)],[np.float64(-0.37916666666666665)],[1],[0],[0],[4.0971017999982],['target'],108,0,108,0,373.0115852000017,,10,373.00353130000076,373.0115852000017,373.0115852000017,0.01814860000013141,377.10153510000237,[np.float64(-0.21083333333333334)],[np.float64(-0.37916666666666665)],[1],[0],[0],[4.0971017999982],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
109,0,109,[np.float64(0.0725)],[np.float64(0.065)],[1],[0],[0],[2.5498511000005237],['target'],109,0,109,0,377.1237727000007,,5,377.11778530000083,377.1237727000007,377.1237727000007,0.01599759999953676,379.66864970000097,[np.float64(0.0725)],[np.float64(0.065)],[1],[0],[0],[2.5498511000005237],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
110,0,110,[np.float64(0.48833333333333334)],[np.float64(-0.30083333333333334)],[1],[0],[0],[3.5778012999981],['target'],110,0,110,0,379.69702450000113,,10,379.68944030000057,379.69702450000113,379.69702450000113,0.020567100000334904,383.26841010000135,[np.float64(0.48833333333333334)],[np.float64(-0.30083333333333334)],[1],[0],[0],[3.5778012999981],['target'],p5,001,2025-09-30_21h32.52.571,04102024_3.0_Visual Search Task,,2025.1.1,59.611274877215706,2025-09-30 21h33.20.252144 +0530,
